BAE,DataID,Divisi,EfekEmiten_EBA,EfekEmiten_ETF,EfekEmiten_Obligasi,EfekEmiten_Saham,EfekEmiten_SPEI,Industri,SubIndustri,Email,Fax,id,JenisEmiten,KegiatanUsahaUtama,KodeDivisi,KodeEmiten,NamaEmiten,NPKP,NPWP,PapanPencatatan,Sektor,SubSektor,TanggalPencatatan,Telepon,Website,Status,Logo
PT. Sinartama Gunita,0,,False,False,False,True,False,Aplikasi & Jasa Internet,Aplikasi & Jasa Internet,corsec@kioson.com,+62 21 30056256,0,,Perdagangan online (e-commerce) dan teknologi,,KIOS,PT Kioson Komersial Indonesia Tbk.,,73.560.773.1-029.000,Pengembangan,Teknologi,Perangkat Lunak & Jasa TI,2017-10-05T00:00:00,+62 21 30056255 / 30056284,www.kioson.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/KIOS.jpg
PT. Adimitra Jasa Korpora,0,,False,False,False,True,False,Logistik & Pengantaran,Logistik & Pengantaran,corpsec8899@gmail.com,31901331,0,,kurir atau jasa pengiriman barang,,KJEN,PT Krida Jaringan Nusantara Tbk.,,01.877.001.6-023.000,Pengembangan,Transportasi & Logistik,Logistik & Pengantaran,2019-07-01T00:00:00,31901010,www.kjn.id,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/KJEN.jpg
PT. Bima Registra,0,,False,False,False,True,False,Barang Kimia,Barang Kimia Dasar,corsec@kusumakemindo.co.id,-,0,,Perdagangan Besar Bahan dan Barang Kimia,,KKES,PT Kusuma Kemindo Sentosa Tbk,,01.358.034.5-038.000,Pengembangan,Barang Baku,Barang Baku,2022-08-08T00:00:00,"(021) 5653736, 5640988",https://kks-chemicals.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/KKES.jpg
PT. EDI Indonesia,0,,False,False,False,True,False,Batu Bara,Produksi Batu Bara,nfo@raintbk.com; investor.relations@raintbk.com,021 - 6337006,0,,Pertambangan batu bara,,KKGI,Resource Alam Indonesia Tbk,-,01.110.655.6-054.000,Utama,Energi,"Minyak, Gas & Batu Bara",1991-07-01T00:00:00,021-633-30-36,www.raintbk.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/KKGI.jpg
PT. Adimitra Jasa Korpora,0,,False,False,False,True,False,Farmasi,Farmasi,info@kalbe.co.id,42873680,0,,Farmasi,,KLBF,Kalbe Farma Tbk,,01.001.836.4-092.000,Utama,Kesehatan,Farmasi & Riset Kesehatan,1991-07-30T00:00:00,"42873888
",www.kalbe.co.id,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/KLBF.jpg
PT. Adimitra Jasa Korpora,0,,False,False,False,True,False,Ritel Khusus,Ritel Barang Rumah Tangga,corsec@klinkoindonesia.com,(031) 7507139,0,,"Bergerak di Bidang Produksi dan Perdagangan Produk Alat-Alat Kebersihan Perseroan seperti Serbet, Mop dan Keset yang Ramah Lingkungan.",,KLIN,PT Klinko Karya Imaji Tbk,,80.590.328.3-642.000,Akselerasi,Barang Konsumen Non-Primer,Perdagangan Ritel,2022-08-09T00:00:00,(031) 7509833,http://www.klinko.id,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/KLIN.jpg
PT. Adimitra Jasa Korpora,0,,False,False,False,True,False,Perdagangan Ritel Barang Primer,Ritel & Distributor Makanan,corporate@kmds.co.id,(021) 2904 7378,0,,"Perdagangan Produk Bahan Makanan, Minuman, dan Peralatan Penunjangnya seperti Mesin Kopi, Blender, beserta Suku Cadangnya (Sparepart)",,KMDS,PT Kurniamitra Duta Sentosa Tbk.,,02.006.147.9-415.000,Pengembangan,Barang Konsumen Primer,Perdagangan Ritel Barang Primer,2020-09-07T00:00:00,(021) 2235 3388,www.kmds.co.id,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/KMDS.jpg
PT. Adimitra Jasa Korpora,0,,False,False,False,True,False,Perhutanan & Kertas,Produk Hutan Lainnya,corporate@kiranamegatara.com,(021) 5794 7999,0,,"Usaha dalam bidang perindustrian, perkebunan, perdagangan, jasa dan konsultan, baik secara langsung maupun tidak langsung melalui anak perusahaan.",,KMTR,PT Kirana Megatara Tbk.,,01.545.234.5-063.000,Pengembangan,Barang Baku,Barang Baku,2017-06-19T00:00:00,(021) 5794 7988,www.kiranamegatara.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/KMTR.jpg
PT. Datindo Entrycom,0,,False,False,False,True,False,Mesin,Mesin Konstruksi & Kendaraan Berat,corsec@kobexindo.com,"(021) 6470-0900, 6470-0909",0,,Bidang distribusi dan perdagangan alat berat dan suku cadangnya serta jasa terkait,,KOBX,Kobexindo Tractors Tbk,0,02.198.951.2-054.000,Utama,Perindustrian,Barang Perindustrian,2012-07-05T00:00:00,"(021) 6470-0800, 6470-0808",www.kobexindo.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/KOBX.jpg
PT. Adimitra Jasa Korpora,0,,False,False,False,True,False,Produk & Perlengkapan Bangunan,Produk & Perlengkapan Bangunan,Corsec@pt-kokoh.com,350 1767,0,,Bahan Bangunan Keramik,,KOIN,Kokoh Inti Arebama Tbk,,02.091.402.4-023.000,Pengembangan,Perindustrian,Barang Perindustrian,2008-04-09T00:00:00,350-6227,0,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/KOIN.jpg
PT. Sinartama Gunita,0,,False,False,False,True,False,Jasa Komersial,Peralatan Kantor,secretary.corp@perdanagroup.co.id,021 - 4216502,0,,"perdagangan umum, pembangunan, perindustrian, pertanian, pengangkutan, percetakan, multimedia melalui perangkat satelit dan perangkat telekomunikasi lainnya, jasa dan industri",,KONI,Perdana Bangun Pusaka Tbk,,01.327.073.1-054.000,Pengembangan,Perindustrian,Jasa Perindustrian,1995-08-22T00:00:00,021 - 422 1888,https://www.perdanabangunpusaka.co.id,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/KONI.jpg
PT. Sinartama Gunita,0,,False,False,False,True,False,Minyak & Gas,Penyimpanan & Distribusi Minyak & Gas,corporate.secretary@mitraenergipersada.com ,(021) 794 5837,0,,Energi dan jasa serta penjualan gas bumi melalui anak perusahaan,,KOPI,PT Mitra Energi Persada Tbk,-,01.364.527.0-054.000 ,Pengembangan,Energi,"Minyak, Gas & Batu Bara",2015-05-04T00:00:00,(021) 794 5838,http://new.mitraenergipersada.com/ ,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/KOPI.jpg
PT. Bima Registra,0,,False,False,False,True,False,Pengelola & Pengembang Real Estat,Pengembang & Operator Real Estat,investor.relation@dmspropertindo.com,0,0,,"Bergerak dalam bidang pengembangan properti, perhotelan dan jasa manajemen hotel baik secara langsung maupun tidak langsung melalui Entitas Anak",,KOTA,PT DMS Propertindo Tbk.,,03.117.605.0-061.000,Utama,Properti & Real Estat,Properti & Real Estat,2019-07-09T00:00:00,021-7940671,www.dmspropertindo.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/KOTA.jpg
PT. Raya Saham Registra,0,,False,False,True,True,False,Mesin,Mesin Konstruksi & Kendaraan Berat,0,(021) 64713220,0,,Industri kapal laut,,KPAL,PT Steadfast Marine Tbk,,02.435.621.4-026.000,Pengembangan,Perindustrian,Barang Perindustrian,2018-06-08T00:00:00,(021) 64713088,www.steadfast-marine.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/KPAL.jpg
PT. Adimitra Jasa Korpora,0,,False,False,False,True,False,Produk Perawatan Tubuh,Produk Perawatan Tubuh,corsec@cottonindo.com ,022 - 86066521,0,,"Bergerak di bidang Industri Farmasi untuk Keperluan Manusia, Industri Kapas Kecantikan, dan Kapas Kesehatan",,KPAS,PT Cottonindo Ariesta Tbk.,,01.613.275.5-439.000 ,Pengembangan,Barang Konsumen Primer,Produk Rumah Tangga Tidak Tahan Lama,2018-10-05T00:00:00,022-86066517,www.cottonindo.com ,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/KPAS.jpg
PT BSR Indonesia,0,,False,False,False,True,False,Pariwisata & Rekreasi,"Hotel, Resor & Kapal Pesiar",corporate.secretary@mncland.com,3921227,0,,Property dan Real Estate,,KPIG,MNC Land Tbk,,01.363.072.0-054.000,Pengembangan,Barang Konsumen Non-Primer,Jasa Konsumen,2000-03-30T00:00:00,3929828,http://www.mncland.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/KPIG.jpg
PT. Raya Saham Registra,0,,False,False,False,True,False,Mesin,Mesin & Komponen Perindustrian,info@grandkartech.com; corporate.secretary@grandkartech.com,(021) 4603702,0,,Bergerak dalam bidang industri manufaktur dan perakitan mesin industri,,KRAH,PT Grand Kartech Tbk,,01.358.873.6-007.000,Pengembangan,Perindustrian,Barang Perindustrian,2013-11-08T00:00:00,(021) 4600228,www.grandkartech.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/KRAH.jpg
PT BSR Indonesia,0,,False,False,False,True,False,Logam & Mineral,Baja & Besi,corsec@krakatausteel.com,(021) 5200876,0,,Industri Baja,,KRAS,Krakatau Steel (Persero) Tbk,0,01.000.054.5-051.000,Utama,Barang Baku,Barang Baku,2010-11-10T00:00:00,(021) 5221255,www.krakatausteel.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/KRAS.jpg
PT. Adimitra Jasa Korpora,0,,False,False,False,True,False,Aplikasi & Jasa Internet,Aplikasi & Jasa Internet,corsec@kresnainvestments.com,+62 21 515 5280,0,,Holding Company,,KREN,PT Kresna Graha Investama Tbk.,-,01.938.029.4-054.000,Utama,Teknologi,Perangkat Lunak & Jasa TI,2002-06-28T00:00:00,+62 21 515 2889,www.kresnainvestments.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/KREN.jpg
PT. Bima Registra,0,,False,False,False,True,False,Konstruksi Bangunan,Konstruksi Bangunan,corsec@ptbkpjaya.com,(031)73882177,0,,Bergerak Dalam Bidang Kontruksi Umum dan Kontruksi Baja,,KRYA,PT Bangun Karya Perkasa Jaya Tbk,,02.586.567.6-604.000,Pengembangan,Infrastruktur,Konstruksi Bangunan,2022-07-25T00:00:00,(031)7344509,www.ptbkpjaya.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/KRYA.jpg
PT. Bima Registra,0,,False,False,False,True,False,Produk & Perlengkapan Bangunan,Produk & Perlengkapan Bangunan,corsec@aceoldfields.com,(021) 823 0122,0,,Manufaktur Peralatan Pengecatan,,KUAS,PT Ace Oldfields Tbk,,01.494.968.9-431.000,Pengembangan,Perindustrian,Barang Perindustrian,2021-10-25T00:00:00,(021) 824 98246 / 823 22021,www.aceoldfields.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/KUAS.jpg
PT. Adimitra Jasa Korpora,0,,False,False,False,True,False,Mesin,Mesin & Komponen Perindustrian,lbm@ladangbajamurni.com,0216511595,0,,Bergerak dalam bidang perdagangan dan produksi baja dan produk turunan baja,,LABA,PT Ladangbaja Murni Tbk,,01.346.018.3-048.000,Pengembangan,Perindustrian,Barang Perindustrian,2021-06-10T00:00:00,0216511595,www.ladangbajamurni.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/LABA.jpg
PT. Raya Saham Registra,0,,False,False,False,True,False,Pengelola & Pengembang Real Estat,Pengembang & Operator Real Estat,corsec@trimitraland.com,0,0,,"Menjalankan usaha-usaha dibidang pembangunan, bertindak sebagaipengembang, pemborongan pada umumnya (general contractor), pembangunan konstruksi gedung,jembatan, jalan, pemasangan instalasi instalasi, pemasangan jaringan pipa, pengembanganwilayah pemukiman, pembangunan sarana prasarana perumahan, apartemen, danperhotelan, jasa perdagangan properti dan agen properti",,LAND,PT Trimitra Propertindo Tbk.,,31.803.161.4-411.000,Pengembangan,Properti & Real Estat,Properti & Real Estat,2018-08-23T00:00:00,021 - 5389788,www.trimitraland.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/LAND.jpg
PT. Ficomindo Buana Registrar,0,,False,False,False,True,False,Utilitas Listrik,Utilitas Listrik,corsec@leyand.com,+62 (21) 72781896,0,,Pembangkit listrik,,LAPD,Leyand International Tbk,0,01.354.497.8-054.000,Pengembangan,Infrastruktur,Utilitas,2001-07-17T00:00:00,+62 (21) 72781895,-,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/LAPD.jpg
PT. Sinartama Gunita,0,,False,False,False,True,False,Pengelola & Pengembang Real Estat,Pengembang & Operator Real Estat,eureka.prima.jakarta@gmail.com,021 - 22094949,0,,Developer and Pembangunan Real Estate,,LCGP,PT Eureka Prima Jakarta Tbk.,,02.185.792.5-054.000,Pengembangan,Properti & Real Estat,Properti & Real Estat,2007-07-13T00:00:00,021 - 22094000,www.eurekaland.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/LCGP.jpg
PT. Sinartama Gunita,0,,False,False,False,True,False,Jasa Telekomunikasi Nirkabel,Jasa Telekomunikasi Nirkabel,corsec@lckglobal.co.id,(021)21475967,0,,Bergerak dalam bidang perdagangan besar dan penyelenggaraan jaringan telekomunikasi,,LCKM,PT LCK Global Kedaton Tbk,-,03.315.324.8-063.000,Pengembangan,Infrastruktur,Telekomunikasi,2018-01-16T00:00:00,(021) 21475967,www.lckglobal.co.id,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/LCKM.jpg
PT. Raya Saham Registra,0,,False,False,False,True,False,Minyak & Gas,Penyimpanan & Distribusi Minyak & Gas,corporate@logindo.com  ,021-6471 3220 ,0,,Bergerak dalam bidang pelayaran dengan fokus pada kapal penunjang kegiatan angkutan lepas pantai bagi industri minyak dan gas bumi.,,LEAD,PT Logindo Samudramakmur Tbk.,S-277PKP/WPJ.07/KP.0803/2018,01.738.690.5-054.000,UTAMA,Energi,"Minyak, Gas, & Batu Bara",2013-12-11T00:00:00,021-6471 3088  ,www.logindo.com  ,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/LEAD.jpg
PT. Bima Registra,0,,False,False,False,True,False,Barang Rumah Tangga,Produsen Furnitur Rumah,corpsec@laflo.co.id,0,0,,Perdagangan Furnitur,,LFLO,PT Imago Mulia Persada Tbk,,70.858.141.8-036.000,Akselerasi,Barang Konsumen Non-Primer,Barang Rumah Tangga,2021-04-07T00:00:00,021 7210240,www.imago-int.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/LFLO.jpg
PT. Sinartama Gunita,0,,False,False,False,True,False,Asuransi,Asuransi Jiwa,corsec@sinarmasmsiglife.co.id,021-50608899,0,,Asuransi Jiwa termasuk usaha dengan prinsip Syariah,,LIFE,PT Asuransi Jiwa Sinarmas MSIG Tbk.,,01.391.150.8-073.000,Utama,Keuangan,Asuransi,2019-07-09T00:00:00,021-50597777,www.sinarmasmsiglife.co.id,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/LIFE.jpg
PT. Sharestar Indonesia,0,,False,False,False,True,False,Jasa Telekomunikasi,Jasa Telekomunikasi Kabel,corporate.secretary@linknet.co.id,-,0,,"Bidang Penyelenggaraan Jaringan Tetap Berbasis Kabel, Penyelenggaraan Jasa Multimedia, Jasa Akses Internet serta Jasa Konsultasi Manajemen Bisnis",,LINK,PT Link Net Tbk.,,01.770.114.5-054.000,Utama,Infrastruktur,Telekomunikasi,2014-06-02T00:00:00,021-55777755,www.linknet.co.id,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/LINK.jpg
PT. Sirca Datapro Perdana,0,,False,False,False,True,False,Jasa Komersial,Peralatan Kantor,ptlion@lionmetal.co.id,(021) 4600785,0,,Metal and Alied Products,,LION,Lion Metal Works Tbk,,01.000.538.7-054.000,Utama,Perindustrian,Jasa Perindustrian,1993-08-20T00:00:00,"(021) 4600779, 4600784",www.lionmetal.co.id,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/LION.jpg
PT. Adimitra Transferindo,0,,False,False,False,True,False,,,corsec@limas.com,021-5151695,0,,Computer and Services,,LMAS,Limas Indonesia Makmur Tbk,,01.788.077.4-054.000,PENGEMBANGAN,"TRADE, SERVICES & INVESTMENT",COMPUTER AND SERVICES,2001-12-28T00:00:00,021-5155168,www.limas.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/LMAS.jpg
PT. Datindo Entrycom,0,,False,False,False,True,False,Barang Rumah Tangga,Perlengkapan Rumah Tangga,corp_sec@langgengmakmur.com,(031) 8533588,0,,Industri Peralatan Rumah Tangga,,LMPI,Langgeng Makmur Industri Tbk,,01.109.428.1-054.000,PENGEMBANGAN,Barang Konsumen Non-Primer,Barang Rumah Tangga,1994-10-17T00:00:00,(031) 8533688,http://www.langgengmakmur.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/LMPI.jpg
PT. Sirca Datapro Perdana,0,,False,False,False,True,False,Logam & Mineral,Baja & Besi,lmp@lionmesh.com,(021) 4600785,0,,Metal and Alied Products,,LMSH,Lionmesh Prima Tbk,,01.060.287.8-054.000,Pengembangan,Barang Baku,Barang Baku,1990-06-04T00:00:00,(021) 4600784,www.lionmesh.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/LMSH.jpg
PT. Sharestar Indonesia,0,,False,False,False,True,False,Pengelola & Pengembang Real Estat,Pengembang & Operator Real Estat,corsec@lippo-cikarang.com ,"897 2170, 897 2250 ",0,,Properti dan Real Estate,,LPCK,Lippo Cikarang Tbk,S-430PKP/WPJ.07/KP.0803/2018,01.438.224.6-054.000,Utama,Properti & Real Estat,Properti & Real Estat,1997-07-24T00:00:00,897-2488,www.lippo-cikarang.com ,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/LPCK.jpg
PT. Sharestar Indonesia,0,,False,False,False,True,False,Asuransi,Asuransi Umum,corporate.secretary@lippoinsurance.com,525-7161,0,,Asuransi Kerugian ,,LPGI,Lippo General Insurance Tbk,,01.363.432.4-054.000,Utama,Keuangan,Asuransi,1997-07-22T00:00:00,525-6161,www.lippoinsurance.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/LPGI.jpg
PT. Sharestar Indonesia,0,,False,False,False,True,False,Komponen Otomotif,Suku Cadang Otomotif,corporatesecretary@multiprimasejahtera.net rivaldi.ys@multiprimasejahtera.net ,(021) 2300 450 ,0,,Automotive and Components,,LPIN,Multi Prima Sejahtera Tbk,,01.060.603.6-054.000 ,Pengembangan,Barang Konsumen Non-Primer,Otomotif & Komponen Otomotif,1990-02-05T00:00:00,"(021) 5589 767, 5589 823 ",http://multiprimasejahtera.net ,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/LPIN.jpg
PT. Sharestar Indonesia,0,,False,False,False,True,False,Pengelola & Pengembang Real Estat,Pengembang & Operator Real Estat,corsec@lippokarawaci.co.id,2566 9099,0,,Property dan Real Estate,,LPKR,Lippo Karawaci Tbk,,01.346.574.5-054.000,Utama,Properti & Real Estat,Properti & Real Estat,1996-06-28T00:00:00,2566 9000,www.lippokarawaci.co.id,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/LPKR.jpg
PT. Sharestar Indonesia,0,,False,False,False,True,False,Pengelola & Pengembang Real Estat,Pengembang & Operator Real Estat,corporate.secretary@star-pacific.co,(3221) 5577 7222 / 5577 7083,0,,Investasi,,LPLI,Star Pacific Tbk,0,01.367.108.6-054.000 ,Pengembangan,Properti & Real Estat,Properti & Real Estat,1989-10-23T00:00:00,(6221) 5577 7111,www.star-pacific.co.id,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/LPLI.jpg
PT. Sharestar Indonesia,0,,False,False,False,True,False,Department Store,Department Store,corp.comm@matahari.com,-,0,,Perdagangan Ritel,,LPPF,Matahari Department Store Tbk,,01.317.956.9-054.000 ,Utama,Barang Konsumen Non-Primer,Perdagangan Ritel,1989-10-09T00:00:00,+62 21 547 5333 ,www.matahari.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/LPPF.jpg
PT. Sharestar Indonesia,0,,False,False,False,True,False,Perusahaan Holding & Investasi,Perusahaan Investasi,corporate@lenox-pasifik.co.id,021-5515970,0,,Perseroan merupakan Perusahaan yang berusaha dalam bidang jasa yang melakukan aktivitas sebagai perusahaan holding dan aktivitas konsultasi manajemen lainnya.,,LPPS,PT Lenox Pasifik Investama Tbk,-,01.341.962.7-054.000,Pengembangan,Keuangan,Perusahaan Holding & Investasi,1994-03-28T00:00:00,021-5516588,www.lenox-pasifik.co.id,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/LPPS.jpg
PT. Adimitra Transferindo,0,,False,False,False,True,False,,,investor-relation@lorena-transport.com,021 6339988,0,,Jasa Angkutan Darat Penumpang Umum,,LRNA,PT Eka Sari Lorena Transport Tbk.,,02.190.925.4-029.000,PENGEMBANGAN,"INFRASTRUCTURE, UTILITIES  AND TRANSPORTATION",TRANSPORTATION,2014-04-15T00:00:00,021 6341166,www.lorena-transport.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/LRNA.jpg
PT. Raya Saham Registra,0,,False,False,False,True,False,Produk Makanan Pertanian,Perkebunan & Tanaman Pangan,lonsum@londonsumatra.com,021-80657399,0,,Agriculture Plantation,,LSIP,PP London Sumatra Indonesia Tbk,01.001.752.3-092.000,01.001.752.3-092.000,Utama,Barang Konsumen Primer,Makanan & Minuman,1996-07-05T00:00:00,021-80657388,www.londonsumatra.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/LSIP.jpg
,0,,False,False,True,True,False,Barang Kimia,Barang Kimia Dasar,herman.santoso@lautan-luas.com,-,0,,Distribusi Bahan Kimia,,LTLS,PT Lautan Luas Tbk,-,01.315.900.9-054.000,Utama,Barang Baku,Barang Baku,1997-07-21T00:00:00,(021) 80660777,www.lautan-luas.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/LTLS.jpg
PT. Adimitra Jasa Korpora,0,,False,False,False,True,False,Perangkat Komputer,Perangkat Komputer,info@sentral.co.id,+622172800220,0,,Bergerak dalam bidang Bisnis Solusi Percetakan dan Dokumenserta Penjualan Produk Teknologi Informasi,,LUCK,PT Sentral Mitra Informatika Tbk.,,02.795.702.6-019.000,Pengembangan,Teknologi,Perangkat Keras & Peralatan Teknologi,2018-11-28T00:00:00,+622172800110,www.sentral.co.id,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/LUCK.jpg
PT. Adimitra Jasa Korpora,0,,False,False,False,True,False,Pariwisata & Rekreasi,Rumah Makan,corporatesecretary@lucyintheskyjakarta.com,0,0,,Bergerak dalam bidang Perdagangan dan Jasa,,LUCY,PT Lima Dua Lima Tiga Tbk,,03.188.071.9-012.000,Akselerasi,Barang Konsumen Non-Primer,Jasa Konsumen,2021-05-05T00:00:00,021–5152308,www.lucyintheskyjakarta.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/LUCY.jpg
PT. Datindo Entrycom,0,,False,False,False,True,False,Pariwisata & Rekreasi,"Hotel, Resor & Kapal Pesiar",corsec@mabaindonesia.com,+62 21 2279 0881,0,,Berusaha dalam bidang Pembangunan dan Akomodasi,,MABA,PT Marga Abhinaya Abadi Tbk,,31.167.194.5-013.000,PENGEMBANGAN,Barang Konsumen Non-Primer,Jasa Konsumen,2017-06-22T00:00:00,+62 21 2279 0880,www.mabaindonesia.com,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/MABA.jpg
PT BSR Indonesia,0,,False,False,False,True,False,Produk Makanan Pertanian,Perkebunan & Tanaman Pangan,investor@mag-plantations.co.id,021-7251488,0,,"Pengembangan dan Pengoperasian Perkebunan Kelapa Sawit, Pengolahan Kelapa Sawit dan Perdagangan",,MAGP,Multi Agro Gemilang Plantation Tbk,-,	02.191.407.2-054.000,Pengembangan,Barang Konsumen Primer,Makanan & Minuman,2013-01-16T00:00:00,021 39842999,	www.mag-plantation.co.id,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/MAGP.jpg
PT. Sinartama Gunita,0,,False,False,False,True,False,Produk Makanan Pertanian,"Ikan, Daging & Produk Unggas",bibitindo@malindofeedmill.co.id;leongjkt@cbn.net.id,7237778,0,,Peternakan dan Penjualan Pakan Ternak,,MAIN,Malindo Feedmill Tbk,-,01.824.326.1-057.000,Utama,Barang Konsumen Primer,Makanan & Minuman,2006-02-10T00:00:00,722-83-83 ,-,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/MAIN.jpg
PT. Datindo Entrycom,0,,False,False,False,True,False,Pariwisata & Rekreasi,"Hotel, Resor & Kapal Pesiar",mamijakarta@yahoo.com,(031) 5312367,0,,Hotel and Tourism,,MAMI,Mas Murni Indonesia Tbk,0,01.137.209.1-054.000,Pengembangan,Barang Konsumen Non-Primer,Jasa Konsumen,1994-02-09T00:00:00,"(031) 5321001, (021) 5261151",a,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/MAMI.jpg
PT. Datindo Entrycom,0,,False,False,False,True,False,Ritel Khusus,Ritel Pakaian & Tekstil,corpsec@mapactive.id,021 - 2788 9888,0,,"Bidang perdagangan umum, termasuk perdagangan eceran, dan bertindak sebagai agen atau distributor pihak lain",,MAPA,PT MAP Aktif Adiperkasa Tbk.,,72.539.275.7-022.000,Utama,Barang Konsumen Non-Primer,Perdagangan Ritel,2018-07-05T00:00:00,021 - 8064 8488,www.mapactive.id,0,/Portals/0/StaticData/ListedCompanies/LogoEmiten/MAPA.jpg
